[0.014s][info][gc,init] CardTable entry size: 512
[0.014s][info][gc     ] Using G1
[0.025s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.025s][info][gc,init] CPUs: 12 total, 12 available
[0.025s][info][gc,init] Memory: 16190M
[0.025s][info][gc,init] Large Page Support: Disabled
[0.025s][info][gc,init] NUMA Support: Disabled
[0.025s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.025s][info][gc,init] Heap Region Size: 2M
[0.025s][info][gc,init] Heap Min Capacity: 2G
[0.025s][info][gc,init] Heap Initial Capacity: 2G
[0.025s][info][gc,init] Heap Max Capacity: 4G
[0.025s][info][gc,init] Pre-touch: Disabled
[0.025s][info][gc,init] Parallel Workers: 10
[0.025s][info][gc,init] Concurrent Workers: 3
[0.025s][info][gc,init] Concurrent Refinement Workers: 10
[0.025s][info][gc,init] Periodic GC: Disabled
[0.032s][info][gc,metaspace] CDS archive(s) mapped at: [0x00000207c4000000-0x00000207c4c90000-0x00000207c4c90000), size 13172736, SharedBaseAddress: 0x00000207c4000000, ArchiveRelocationMode: 1.
[0.032s][info][gc,metaspace] Compressed class space mapped at: 0x00000207c5000000-0x0000020805000000, reserved size: 1073741824
[0.032s][info][gc,metaspace] Narrow klass base: 0x00000207c4000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.350s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.351s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.355s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.355s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.355s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 3.5ms
[0.355s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.355s][info][gc,phases   ] GC(0)   Other: 0.5ms
[0.355s][info][gc,heap     ] GC(0) Eden regions: 51->0(49)
[0.355s][info][gc,heap     ] GC(0) Survivor regions: 0->5(7)
[0.355s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.355s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.355s][info][gc,metaspace] GC(0) Metaspace: 1692K(1792K)->1692K(1792K) NonClass: 1551K(1600K)->1551K(1600K) Class: 140K(192K)->140K(192K)
[0.355s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->8M(2048M) 5.061ms
[0.355s][info][gc,cpu      ] GC(0) User=0.00s Sys=0.00s Real=0.01s
[0.513s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.513s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.518s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.518s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.519s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.5ms
[0.519s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.3ms
[0.519s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.519s][info][gc,heap     ] GC(1) Eden regions: 49->0(61)
[0.519s][info][gc,heap     ] GC(1) Survivor regions: 5->3(7)
[0.519s][info][gc,heap     ] GC(1) Old regions: 0->4
[0.519s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.519s][info][gc,metaspace] GC(1) Metaspace: 1704K(1792K)->1704K(1792K) NonClass: 1564K(1600K)->1564K(1600K) Class: 140K(192K)->140K(192K)
[0.519s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 106M->11M(2048M) 5.407ms
[0.519s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.00s
[0.657s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.657s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.664s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.1ms
[0.664s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.2ms
[0.664s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 6.2ms
[0.664s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.3ms
[0.664s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.664s][info][gc,heap     ] GC(2) Eden regions: 61->0(70)
[0.664s][info][gc,heap     ] GC(2) Survivor regions: 3->7(8)
[0.664s][info][gc,heap     ] GC(2) Old regions: 4->4
[0.664s][info][gc,heap     ] GC(2) Humongous regions: 2->1
[0.664s][info][gc,metaspace] GC(2) Metaspace: 1715K(1792K)->1715K(1792K) NonClass: 1575K(1600K)->1575K(1600K) Class: 140K(192K)->140K(192K)
[0.664s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 137M->21M(2048M) 7.181ms
[0.664s][info][gc,cpu      ] GC(2) User=0.00s Sys=0.00s Real=0.01s
[0.766s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.766s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.775s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
