[0.011s][info][gc,init] CardTable entry size: 512
[0.011s][info][gc     ] Using G1
[0.019s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.020s][info][gc,init] CPUs: 12 total, 12 available
[0.020s][info][gc,init] Memory: 16190M
[0.020s][info][gc,init] Large Page Support: Disabled
[0.020s][info][gc,init] NUMA Support: Disabled
[0.020s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.020s][info][gc,init] Heap Region Size: 2M
[0.020s][info][gc,init] Heap Min Capacity: 2G
[0.020s][info][gc,init] Heap Initial Capacity: 2G
[0.020s][info][gc,init] Heap Max Capacity: 4G
[0.020s][info][gc,init] Pre-touch: Disabled
[0.020s][info][gc,init] Parallel Workers: 10
[0.020s][info][gc,init] Concurrent Workers: 3
[0.020s][info][gc,init] Concurrent Refinement Workers: 10
[0.020s][info][gc,init] Periodic GC: Disabled
[0.027s][info][gc,metaspace] CDS archive(s) mapped at: [0x0000027e80000000-0x0000027e80c90000-0x0000027e80c90000), size 13172736, SharedBaseAddress: 0x0000027e80000000, ArchiveRelocationMode: 1.
[0.027s][info][gc,metaspace] Compressed class space mapped at: 0x0000027e81000000-0x0000027ec1000000, reserved size: 1073741824
[0.027s][info][gc,metaspace] Narrow klass base: 0x0000027e80000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.369s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.370s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.375s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.375s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.375s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 3.8ms
[0.375s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.375s][info][gc,phases   ] GC(0)   Other: 1.9ms
[0.375s][info][gc,heap     ] GC(0) Eden regions: 51->0(49)
[0.375s][info][gc,heap     ] GC(0) Survivor regions: 0->5(7)
[0.375s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.375s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.375s][info][gc,metaspace] GC(0) Metaspace: 1684K(1792K)->1684K(1792K) NonClass: 1545K(1600K)->1545K(1600K) Class: 138K(192K)->138K(192K)
[0.375s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->8M(2048M) 6.734ms
[0.375s][info][gc,cpu      ] GC(0) User=0.05s Sys=0.12s Real=0.01s
[0.510s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.510s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.516s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.516s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.516s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.9ms
[0.516s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.3ms
[0.516s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.516s][info][gc,heap     ] GC(1) Eden regions: 49->0(60)
[0.516s][info][gc,heap     ] GC(1) Survivor regions: 5->3(7)
[0.516s][info][gc,heap     ] GC(1) Old regions: 0->4
[0.516s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.516s][info][gc,metaspace] GC(1) Metaspace: 1700K(1792K)->1700K(1792K) NonClass: 1561K(1600K)->1561K(1600K) Class: 138K(192K)->138K(192K)
[0.516s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 106M->11M(2048M) 5.783ms
[0.516s][info][gc,cpu      ] GC(1) User=0.03s Sys=0.16s Real=0.01s
[0.646s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.646s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.653s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.653s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.2ms
[0.653s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 6.5ms
[0.653s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.3ms
[0.653s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.653s][info][gc,heap     ] GC(2) Eden regions: 60->0(56)
[0.653s][info][gc,heap     ] GC(2) Survivor regions: 3->8(8)
[0.653s][info][gc,heap     ] GC(2) Old regions: 4->4
[0.653s][info][gc,heap     ] GC(2) Humongous regions: 2->1
[0.653s][info][gc,metaspace] GC(2) Metaspace: 1709K(1792K)->1709K(1792K) NonClass: 1570K(1600K)->1570K(1600K) Class: 138K(192K)->138K(192K)
[0.653s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 135M->25M(2048M) 7.457ms
[0.653s][info][gc,cpu      ] GC(2) User=0.00s Sys=0.00s Real=0.01s
[0.739s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.739s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.746s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
[0.746s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.1ms
[0.746s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 6.3ms
[0.746s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.3ms
[0.746s][info][gc,phases   ] GC(3)   Other: 0.1ms
[0.746s][info][gc,heap     ] GC(3) Eden regions: 50->0(89)
[0.746s][info][gc,heap     ] GC(3) Survivor regions: 8->6(8)
[0.746s][info][gc,heap     ] GC(3) Old regions: 4->8
[0.746s][info][gc,heap     ] GC(3) Humongous regions: 1->1
[0.746s][info][gc,metaspace] GC(3) Metaspace: 1734K(1856K)->1734K(1856K) NonClass: 1595K(1664K)->1595K(1664K) Class: 138K(192K)->138K(192K)
[0.746s][info][gc          ] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 125M->27M(2048M) 7.226ms
[0.746s][info][gc,cpu      ] GC(3) User=0.00s Sys=0.00s Real=0.01s
[0.838s][info][gc,start    ] GC(4) Pause Young (Normal) (G1 Evacuation Pause)
[0.838s][info][gc,task     ] GC(4) Using 10 workers of 10 for evacuation
[0.845s][info][gc,phases   ] GC(4)   Pre Evacuate Collection Set: 0.2ms
[0.845s][info][gc,phases   ] GC(4)   Merge Heap Roots: 0.2ms
[0.845s][info][gc,phases   ] GC(4)   Evacuate Collection Set: 6.7ms
[0.845s][info][gc,phases   ] GC(4)   Post Evacuate Collection Set: 0.3ms
