[0.012s][info][gc,init] CardTable entry size: 512
[0.012s][info][gc     ] Using G1
[0.021s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.021s][info][gc,init] CPUs: 12 total, 12 available
[0.021s][info][gc,init] Memory: 16190M
[0.021s][info][gc,init] Large Page Support: Disabled
[0.021s][info][gc,init] NUMA Support: Disabled
[0.021s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.021s][info][gc,init] Heap Region Size: 2M
[0.021s][info][gc,init] Heap Min Capacity: 2G
[0.021s][info][gc,init] Heap Initial Capacity: 2G
[0.021s][info][gc,init] Heap Max Capacity: 4G
[0.021s][info][gc,init] Pre-touch: Disabled
[0.021s][info][gc,init] Parallel Workers: 10
[0.021s][info][gc,init] Concurrent Workers: 3
[0.022s][info][gc,init] Concurrent Refinement Workers: 10
[0.022s][info][gc,init] Periodic GC: Disabled
[0.030s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001aa80000000-0x000001aa80c90000-0x000001aa80c90000), size 13172736, SharedBaseAddress: 0x000001aa80000000, ArchiveRelocationMode: 1.
[0.030s][info][gc,metaspace] Compressed class space mapped at: 0x000001aa81000000-0x000001aac1000000, reserved size: 1073741824
[0.030s][info][gc,metaspace] Narrow klass base: 0x000001aa80000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.392s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.393s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.398s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.398s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.398s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 4.6ms
[0.398s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.398s][info][gc,phases   ] GC(0)   Other: 0.7ms
[0.398s][info][gc,heap     ] GC(0) Eden regions: 51->0(51)
[0.398s][info][gc,heap     ] GC(0) Survivor regions: 0->4(7)
[0.398s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.398s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.398s][info][gc,metaspace] GC(0) Metaspace: 1701K(1792K)->1701K(1792K) NonClass: 1556K(1600K)->1556K(1600K) Class: 145K(192K)->145K(192K)
[0.398s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->6M(2048M) 6.378ms
[0.398s][info][gc,cpu      ] GC(0) User=0.00s Sys=0.00s Real=0.01s
[0.545s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.545s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.552s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.552s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.552s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 5.5ms
[0.552s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.552s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.552s][info][gc,heap     ] GC(1) Eden regions: 51->0(57)
[0.552s][info][gc,heap     ] GC(1) Survivor regions: 4->7(7)
[0.552s][info][gc,heap     ] GC(1) Old regions: 0->0
[0.552s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.552s][info][gc,metaspace] GC(1) Metaspace: 1721K(1856K)->1721K(1856K) NonClass: 1575K(1664K)->1575K(1664K) Class: 145K(192K)->145K(192K)
[0.552s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 108M->12M(2048M) 6.595ms
[0.552s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.01s
[0.680s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.681s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.690s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.690s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.690s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 8.3ms
[0.690s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.4ms
[0.690s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.690s][info][gc,heap     ] GC(2) Eden regions: 57->0(114)
[0.690s][info][gc,heap     ] GC(2) Survivor regions: 7->6(8)
[0.690s][info][gc,heap     ] GC(2) Old regions: 0->3
[0.690s][info][gc,heap     ] GC(2) Humongous regions: 2->1
