[0.012s][info][gc,init] CardTable entry size: 512
[0.013s][info][gc     ] Using G1
[0.024s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.024s][info][gc,init] CPUs: 12 total, 12 available
[0.024s][info][gc,init] Memory: 16190M
[0.024s][info][gc,init] Large Page Support: Disabled
[0.024s][info][gc,init] NUMA Support: Disabled
[0.024s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.024s][info][gc,init] Heap Region Size: 2M
[0.024s][info][gc,init] Heap Min Capacity: 2G
[0.024s][info][gc,init] Heap Initial Capacity: 2G
[0.024s][info][gc,init] Heap Max Capacity: 4G
[0.024s][info][gc,init] Pre-touch: Disabled
[0.024s][info][gc,init] Parallel Workers: 10
[0.024s][info][gc,init] Concurrent Workers: 3
[0.025s][info][gc,init] Concurrent Refinement Workers: 10
[0.025s][info][gc,init] Periodic GC: Disabled
[0.033s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001a24c000000-0x000001a24cc90000-0x000001a24cc90000), size 13172736, SharedBaseAddress: 0x000001a24c000000, ArchiveRelocationMode: 1.
[0.033s][info][gc,metaspace] Compressed class space mapped at: 0x000001a24d000000-0x000001a28d000000, reserved size: 1073741824
[0.033s][info][gc,metaspace] Narrow klass base: 0x000001a24c000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.432s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.433s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.438s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.438s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.438s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 4.5ms
[0.438s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.438s][info][gc,phases   ] GC(0)   Other: 0.6ms
[0.438s][info][gc,heap     ] GC(0) Eden regions: 51->0(45)
[0.438s][info][gc,heap     ] GC(0) Survivor regions: 0->6(7)
[0.438s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.438s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.438s][info][gc,metaspace] GC(0) Metaspace: 1694K(1792K)->1694K(1792K) NonClass: 1554K(1600K)->1554K(1600K) Class: 140K(192K)->140K(192K)
[0.438s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->11M(2048M) 6.188ms
[0.438s][info][gc,cpu      ] GC(0) User=0.02s Sys=0.00s Real=0.01s
[0.539s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.539s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.544s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.544s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.544s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.4ms
[0.544s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.3ms
[0.544s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.545s][info][gc,heap     ] GC(1) Eden regions: 45->0(50)
[0.545s][info][gc,heap     ] GC(1) Survivor regions: 6->5(7)
[0.545s][info][gc,heap     ] GC(1) Old regions: 0->3
[0.545s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.545s][info][gc,metaspace] GC(1) Metaspace: 1700K(1792K)->1700K(1792K) NonClass: 1560K(1600K)->1560K(1600K) Class: 140K(192K)->140K(192K)
[0.545s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 101M->14M(2048M) 5.358ms
[0.545s][info][gc,cpu      ] GC(1) User=0.08s Sys=0.11s Real=0.00s
[0.668s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.668s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.674s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.674s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.674s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 5.1ms
[0.674s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.3ms
[0.674s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.674s][info][gc,heap     ] GC(2) Eden regions: 50->0(61)
[0.674s][info][gc,heap     ] GC(2) Survivor regions: 5->6(7)
[0.674s][info][gc,heap     ] GC(2) Old regions: 3->5
[0.674s][info][gc,heap     ] GC(2) Humongous regions: 2->1
[0.674s][info][gc,metaspace] GC(2) Metaspace: 1708K(1792K)->1708K(1792K) NonClass: 1568K(1600K)->1568K(1600K) Class: 140K(192K)->140K(192K)
[0.674s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 118M->22M(2048M) 6.075ms
[0.674s][info][gc,cpu      ] GC(2) User=0.00s Sys=0.00s Real=0.01s
[0.747s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.747s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.752s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
[0.752s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.1ms
[0.752s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 4.6ms
[0.752s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.3ms
[0.752s][info][gc,phases   ] GC(3)   Other: 0.1ms
[0.752s][info][gc,heap     ] GC(3) Eden regions: 45->0(91)
[0.752s][info][gc,heap     ] GC(3) Survivor regions: 6->4(7)
[0.752s][info][gc,heap     ] GC(3) Old regions: 5->7
[0.752s][info][gc,heap     ] GC(3) Humongous regions: 1->1
[0.752s][info][gc,metaspace] GC(3) Metaspace: 1726K(1856K)->1726K(1856K) NonClass: 1586K(1664K)->1586K(1664K) Class: 140K(192K)->140K(192K)
