[0.009s][info][gc,init] CardTable entry size: 512
[0.009s][info][gc     ] Using G1
[0.018s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.018s][info][gc,init] CPUs: 12 total, 12 available
[0.018s][info][gc,init] Memory: 16190M
[0.018s][info][gc,init] Large Page Support: Disabled
[0.018s][info][gc,init] NUMA Support: Disabled
[0.018s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.018s][info][gc,init] Heap Region Size: 2M
[0.018s][info][gc,init] Heap Min Capacity: 2G
[0.018s][info][gc,init] Heap Initial Capacity: 2G
[0.018s][info][gc,init] Heap Max Capacity: 4G
[0.018s][info][gc,init] Pre-touch: Disabled
[0.018s][info][gc,init] Parallel Workers: 10
[0.018s][info][gc,init] Concurrent Workers: 3
[0.018s][info][gc,init] Concurrent Refinement Workers: 10
[0.018s][info][gc,init] Periodic GC: Disabled
[0.026s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001fee0000000-0x000001fee0c90000-0x000001fee0c90000), size 13172736, SharedBaseAddress: 0x000001fee0000000, ArchiveRelocationMode: 1.
[0.026s][info][gc,metaspace] Compressed class space mapped at: 0x000001fee1000000-0x000001ff21000000, reserved size: 1073741824
[0.026s][info][gc,metaspace] Narrow klass base: 0x000001fee0000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.400s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.401s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.407s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.407s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.407s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 4.5ms
[0.407s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.5ms
[0.407s][info][gc,phases   ] GC(0)   Other: 0.9ms
[0.407s][info][gc,heap     ] GC(0) Eden regions: 51->0(44)
[0.407s][info][gc,heap     ] GC(0) Survivor regions: 0->7(7)
[0.407s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.407s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.407s][info][gc,metaspace] GC(0) Metaspace: 1675K(1792K)->1675K(1792K) NonClass: 1539K(1600K)->1539K(1600K) Class: 136K(192K)->136K(192K)
[0.407s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->12M(2048M) 6.581ms
[0.407s][info][gc,cpu      ] GC(0) User=0.00s Sys=0.00s Real=0.01s
[0.540s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.540s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.545s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.545s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.545s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.1ms
[0.545s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.545s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.545s][info][gc,heap     ] GC(1) Eden regions: 44->0(45)
[0.545s][info][gc,heap     ] GC(1) Survivor regions: 7->7(7)
[0.545s][info][gc,heap     ] GC(1) Old regions: 0->3
[0.545s][info][gc,heap     ] GC(1) Humongous regions: 1->0
[0.545s][info][gc,metaspace] GC(1) Metaspace: 1683K(1792K)->1683K(1792K) NonClass: 1547K(1600K)->1547K(1600K) Class: 136K(192K)->136K(192K)
[0.545s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 102M->18M(2048M) 5.194ms
[0.545s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.01s
[0.665s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.665s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.670s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.670s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.670s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 4.9ms
[0.670s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.4ms
[0.670s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.670s][info][gc,heap     ] GC(2) Eden regions: 45->0(58)
[0.670s][info][gc,heap     ] GC(2) Survivor regions: 7->6(7)
[0.670s][info][gc,heap     ] GC(2) Old regions: 3->7
[0.670s][info][gc,heap     ] GC(2) Humongous regions: 1->1
[0.670s][info][gc,metaspace] GC(2) Metaspace: 1690K(1792K)->1690K(1792K) NonClass: 1553K(1600K)->1553K(1600K) Class: 136K(192K)->136K(192K)
[0.671s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 110M->27M(2048M) 5.875ms
[0.671s][info][gc,cpu      ] GC(2) User=0.00s Sys=0.00s Real=0.01s
[0.761s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.762s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.768s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
