[0.014s][info][gc,init] CardTable entry size: 512
[0.015s][info][gc     ] Using G1
[0.026s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.026s][info][gc,init] CPUs: 12 total, 12 available
[0.026s][info][gc,init] Memory: 16190M
[0.027s][info][gc,init] Large Page Support: Disabled
[0.027s][info][gc,init] NUMA Support: Disabled
[0.027s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.027s][info][gc,init] Heap Region Size: 2M
[0.027s][info][gc,init] Heap Min Capacity: 2G
[0.027s][info][gc,init] Heap Initial Capacity: 2G
[0.027s][info][gc,init] Heap Max Capacity: 4G
[0.027s][info][gc,init] Pre-touch: Disabled
[0.027s][info][gc,init] Parallel Workers: 10
[0.027s][info][gc,init] Concurrent Workers: 3
[0.027s][info][gc,init] Concurrent Refinement Workers: 10
[0.027s][info][gc,init] Periodic GC: Disabled
[0.043s][info][gc,metaspace] CDS archive(s) mapped at: [0x0000015132000000-0x0000015132c90000-0x0000015132c90000), size 13172736, SharedBaseAddress: 0x0000015132000000, ArchiveRelocationMode: 1.
[0.044s][info][gc,metaspace] Compressed class space mapped at: 0x0000015133000000-0x0000015173000000, reserved size: 1073741824
[0.044s][info][gc,metaspace] Narrow klass base: 0x0000015132000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.429s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.431s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.436s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.436s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.436s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 4.0ms
[0.436s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.436s][info][gc,phases   ] GC(0)   Other: 1.5ms
[0.436s][info][gc,heap     ] GC(0) Eden regions: 51->0(44)
[0.436s][info][gc,heap     ] GC(0) Survivor regions: 0->7(7)
[0.436s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.436s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.436s][info][gc,metaspace] GC(0) Metaspace: 1676K(1792K)->1676K(1792K) NonClass: 1540K(1600K)->1540K(1600K) Class: 136K(192K)->136K(192K)
[0.436s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->13M(2048M) 6.537ms
[0.436s][info][gc,cpu      ] GC(0) User=0.00s Sys=0.00s Real=0.01s
[0.555s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.555s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.560s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.560s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.560s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.4ms
[0.560s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.560s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.560s][info][gc,heap     ] GC(1) Eden regions: 44->0(44)
[0.560s][info][gc,heap     ] GC(1) Survivor regions: 7->7(7)
