[0.015s][info][gc,init] CardTable entry size: 512
[0.015s][info][gc     ] Using G1
[0.025s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.025s][info][gc,init] CPUs: 12 total, 12 available
[0.025s][info][gc,init] Memory: 16190M
[0.025s][info][gc,init] Large Page Support: Disabled
[0.025s][info][gc,init] NUMA Support: Disabled
[0.025s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.025s][info][gc,init] Heap Region Size: 2M
[0.025s][info][gc,init] Heap Min Capacity: 2G
[0.025s][info][gc,init] Heap Initial Capacity: 2G
[0.025s][info][gc,init] Heap Max Capacity: 4G
[0.025s][info][gc,init] Pre-touch: Disabled
[0.026s][info][gc,init] Parallel Workers: 10
[0.026s][info][gc,init] Concurrent Workers: 3
[0.027s][info][gc,init] Concurrent Refinement Workers: 10
[0.027s][info][gc,init] Periodic GC: Disabled
[0.036s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001d300000000-0x000001d300c90000-0x000001d300c90000), size 13172736, SharedBaseAddress: 0x000001d300000000, ArchiveRelocationMode: 1.
[0.036s][info][gc,metaspace] Compressed class space mapped at: 0x000001d301000000-0x000001d341000000, reserved size: 1073741824
[0.036s][info][gc,metaspace] Narrow klass base: 0x000001d300000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.372s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.373s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.379s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.379s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.379s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 5.1ms
[0.379s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.379s][info][gc,phases   ] GC(0)   Other: 0.8ms
[0.379s][info][gc,heap     ] GC(0) Eden regions: 51->0(49)
[0.379s][info][gc,heap     ] GC(0) Survivor regions: 0->5(7)
[0.379s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.379s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.379s][info][gc,metaspace] GC(0) Metaspace: 1647K(1728K)->1647K(1728K) NonClass: 1507K(1536K)->1507K(1536K) Class: 139K(192K)->139K(192K)
[0.379s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->8M(2048M) 6.901ms
[0.379s][info][gc,cpu      ] GC(0) User=0.09s Sys=0.05s Real=0.01s
[0.526s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.526s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.531s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.531s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.531s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.6ms
[0.531s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.3ms
[0.531s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.531s][info][gc,heap     ] GC(1) Eden regions: 49->0(60)
[0.531s][info][gc,heap     ] GC(1) Survivor regions: 5->3(7)
[0.531s][info][gc,heap     ] GC(1) Old regions: 0->4
[0.531s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.531s][info][gc,metaspace] GC(1) Metaspace: 1659K(1728K)->1659K(1728K) NonClass: 1519K(1536K)->1519K(1536K) Class: 139K(192K)->139K(192K)
[0.531s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 106M->12M(2048M) 5.563ms
[0.532s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.01s
[0.656s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.656s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.664s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.664s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.2ms
[0.664s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 6.9ms
[0.664s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.3ms
[0.664s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.664s][info][gc,heap     ] GC(2) Eden regions: 60->0(59)
[0.664s][info][gc,heap     ] GC(2) Survivor regions: 3->8(8)
[0.664s][info][gc,heap     ] GC(2) Old regions: 4->4
[0.664s][info][gc,heap     ] GC(2) Humongous regions: 2->1
[0.664s][info][gc,metaspace] GC(2) Metaspace: 1665K(1792K)->1665K(1792K) NonClass: 1525K(1600K)->1525K(1600K) Class: 139K(192K)->139K(192K)
[0.664s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 136M->25M(2048M) 7.980ms
[0.664s][info][gc,cpu      ] GC(2) User=0.08s Sys=0.11s Real=0.01s
[0.786s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.786s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.795s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.3ms
[0.795s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.1ms
[0.795s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 7.8ms
[0.795s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.4ms
[0.795s][info][gc,phases   ] GC(3)   Other: 0.2ms
[0.795s][info][gc,heap     ] GC(3) Eden regions: 53->0(123)
[0.795s][info][gc,heap     ] GC(3) Survivor regions: 8->6(8)
[0.795s][info][gc,heap     ] GC(3) Old regions: 4->8
[0.795s][info][gc,heap     ] GC(3) Humongous regions: 1->1
[0.795s][info][gc,metaspace] GC(3) Metaspace: 1675K(1792K)->1675K(1792K) NonClass: 1536K(1600K)->1536K(1600K) Class: 139K(192K)->139K(192K)
[0.795s][info][gc          ] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 131M->27M(2048M) 9.278ms
[0.795s][info][gc,cpu      ] GC(3) User=0.00s Sys=0.00s Real=0.01s
[0.930s][info][gc,start    ] GC(4) Pause Young (Normal) (G1 Evacuation Pause)
[0.930s][info][gc,task     ] GC(4) Using 10 workers of 10 for evacuation
[0.940s][info][gc,phases   ] GC(4)   Pre Evacuate Collection Set: 0.2ms
[0.940s][info][gc,phases   ] GC(4)   Merge Heap Roots: 0.2ms
[0.940s][info][gc,phases   ] GC(4)   Evacuate Collection Set: 8.9ms
[0.940s][info][gc,phases   ] GC(4)   Post Evacuate Collection Set: 0.3ms
[0.940s][info][gc,phases   ] GC(4)   Other: 0.1ms
[0.940s][info][gc,heap     ] GC(4) Eden regions: 83->0(111)
[0.940s][info][gc,heap     ] GC(4) Survivor regions: 6->12(12)
[0.940s][info][gc,heap     ] GC(4) Old regions: 8->8
[0.940s][info][gc,heap     ] GC(4) Humongous regions: 1->1
[0.940s][info][gc,metaspace] GC(4) Metaspace: 1708K(1792K)->1708K(1792K) NonClass: 1568K(1600K)->1568K(1600K) Class: 139K(192K)->139K(192K)
[0.940s][info][gc          ] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 193M->40M(2048M) 10.101ms
[0.940s][info][gc,cpu      ] GC(4) User=0.11s Sys=0.03s Real=0.01s
[1.063s][info][gc,start    ] GC(5) Pause Young (Normal) (G1 Evacuation Pause)
