[0.012s][info][gc,init] CardTable entry size: 512
[0.013s][info][gc     ] Using G1
[0.024s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.024s][info][gc,init] CPUs: 12 total, 12 available
[0.024s][info][gc,init] Memory: 16190M
[0.024s][info][gc,init] Large Page Support: Disabled
[0.024s][info][gc,init] NUMA Support: Disabled
[0.024s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.024s][info][gc,init] Heap Region Size: 2M
[0.024s][info][gc,init] Heap Min Capacity: 2G
[0.024s][info][gc,init] Heap Initial Capacity: 2G
[0.024s][info][gc,init] Heap Max Capacity: 4G
[0.024s][info][gc,init] Pre-touch: Disabled
[0.024s][info][gc,init] Parallel Workers: 10
[0.024s][info][gc,init] Concurrent Workers: 3
[0.024s][info][gc,init] Concurrent Refinement Workers: 10
[0.024s][info][gc,init] Periodic GC: Disabled
[0.036s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001d780000000-0x000001d780c90000-0x000001d780c90000), size 13172736, SharedBaseAddress: 0x000001d780000000, ArchiveRelocationMode: 1.
[0.036s][info][gc,metaspace] Compressed class space mapped at: 0x000001d781000000-0x000001d7c1000000, reserved size: 1073741824
[0.036s][info][gc,metaspace] Narrow klass base: 0x000001d780000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.466s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.467s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.474s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.3ms
[0.474s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.2ms
[0.474s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 6.0ms
[0.474s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.5ms
[0.474s][info][gc,phases   ] GC(0)   Other: 1.0ms
[0.474s][info][gc,heap     ] GC(0) Eden regions: 51->0(50)
[0.474s][info][gc,heap     ] GC(0) Survivor regions: 0->4(7)
[0.475s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.475s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.475s][info][gc,metaspace] GC(0) Metaspace: 1640K(1728K)->1640K(1728K) NonClass: 1502K(1536K)->1502K(1536K) Class: 138K(192K)->138K(192K)
[0.475s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->7M(2048M) 8.439ms
[0.475s][info][gc,cpu      ] GC(0) User=0.12s Sys=0.05s Real=0.01s
[0.668s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.668s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.674s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.674s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.674s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 5.6ms
[0.674s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.674s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.674s][info][gc,heap     ] GC(1) Eden regions: 50->0(59)
[0.674s][info][gc,heap     ] GC(1) Survivor regions: 4->6(7)
[0.674s][info][gc,heap     ] GC(1) Old regions: 0->0
[0.674s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.674s][info][gc,metaspace] GC(1) Metaspace: 1656K(1728K)->1656K(1728K) NonClass: 1518K(1536K)->1518K(1536K) Class: 138K(192K)->138K(192K)
[0.674s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 107M->11M(2048M) 6.673ms
[0.674s][info][gc,cpu      ] GC(1) User=0.12s Sys=0.05s Real=0.01s
[0.848s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.849s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.858s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.858s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.859s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 8.7ms
[0.859s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.7ms
[0.859s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.859s][info][gc,heap     ] GC(2) Eden regions: 59->0(111)
[0.859s][info][gc,heap     ] GC(2) Survivor regions: 6->8(9)
[0.859s][info][gc,heap     ] GC(2) Old regions: 0->3
[0.859s][info][gc,heap     ] GC(2) Humongous regions: 2->1
[0.859s][info][gc,metaspace] GC(2) Metaspace: 1670K(1792K)->1670K(1792K) NonClass: 1532K(1600K)->1532K(1600K) Class: 138K(192K)->138K(192K)
[0.859s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 133M->22M(2048M) 10.466ms
[0.859s][info][gc,cpu      ] GC(2) User=0.00s Sys=0.00s Real=0.01s
[1.063s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[1.064s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[1.076s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
[1.076s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.3ms
[1.076s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 11.5ms
[1.076s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.6ms
[1.076s][info][gc,phases   ] GC(3)   Other: 0.2ms
[1.077s][info][gc,heap     ] GC(3) Eden regions: 111->0(112)
[1.077s][info][gc,heap     ] GC(3) Survivor regions: 8->9(15)
[1.077s][info][gc,heap     ] GC(3) Old regions: 3->3
[1.077s][info][gc,heap     ] GC(3) Humongous regions: 3->3
[1.077s][info][gc,metaspace] GC(3) Metaspace: 1715K(1792K)->1715K(1792K) NonClass: 1577K(1600K)->1577K(1600K) Class: 138K(192K)->138K(192K)
