[0.012s][info][gc,init] CardTable entry size: 512
[0.013s][info][gc     ] Using G1
[0.023s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.023s][info][gc,init] CPUs: 12 total, 12 available
[0.023s][info][gc,init] Memory: 16190M
[0.023s][info][gc,init] Large Page Support: Disabled
[0.023s][info][gc,init] NUMA Support: Disabled
[0.023s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.023s][info][gc,init] Heap Region Size: 2M
[0.023s][info][gc,init] Heap Min Capacity: 2G
[0.023s][info][gc,init] Heap Initial Capacity: 2G
[0.023s][info][gc,init] Heap Max Capacity: 4G
[0.023s][info][gc,init] Pre-touch: Disabled
[0.023s][info][gc,init] Parallel Workers: 10
[0.023s][info][gc,init] Concurrent Workers: 3
[0.023s][info][gc,init] Concurrent Refinement Workers: 10
[0.023s][info][gc,init] Periodic GC: Disabled
[0.033s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001b785000000-0x000001b785c90000-0x000001b785c90000), size 13172736, SharedBaseAddress: 0x000001b785000000, ArchiveRelocationMode: 1.
[0.033s][info][gc,metaspace] Compressed class space mapped at: 0x000001b786000000-0x000001b7c6000000, reserved size: 1073741824
[0.033s][info][gc,metaspace] Narrow klass base: 0x000001b785000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.455s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.456s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.462s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.462s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.462s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 5.2ms
[0.462s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.5ms
[0.462s][info][gc,phases   ] GC(0)   Other: 0.8ms
[0.462s][info][gc,heap     ] GC(0) Eden regions: 51->0(49)
[0.462s][info][gc,heap     ] GC(0) Survivor regions: 0->4(7)
[0.462s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.462s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.462s][info][gc,metaspace] GC(0) Metaspace: 1651K(1728K)->1651K(1728K) NonClass: 1509K(1536K)->1509K(1536K) Class: 141K(192K)->141K(192K)
[0.462s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->7M(2048M) 7.200ms
[0.462s][info][gc,cpu      ] GC(0) User=0.05s Sys=0.12s Real=0.01s
[0.626s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.626s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.632s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.633s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.2ms
[0.633s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 5.3ms
[0.633s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.5ms
[0.633s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.633s][info][gc,heap     ] GC(1) Eden regions: 49->0(61)
