[0.009s][info][gc,init] CardTable entry size: 512
[0.009s][info][gc     ] Using G1
[0.018s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.018s][info][gc,init] CPUs: 12 total, 12 available
[0.018s][info][gc,init] Memory: 16190M
[0.018s][info][gc,init] Large Page Support: Disabled
[0.018s][info][gc,init] NUMA Support: Disabled
[0.018s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.018s][info][gc,init] Heap Region Size: 2M
[0.018s][info][gc,init] Heap Min Capacity: 2G
[0.018s][info][gc,init] Heap Initial Capacity: 2G
[0.018s][info][gc,init] Heap Max Capacity: 4G
[0.018s][info][gc,init] Pre-touch: Disabled
[0.018s][info][gc,init] Parallel Workers: 10
[0.018s][info][gc,init] Concurrent Workers: 3
[0.018s][info][gc,init] Concurrent Refinement Workers: 10
[0.018s][info][gc,init] Periodic GC: Disabled
[0.027s][info][gc,metaspace] CDS archive(s) mapped at: [0x0000012900000000-0x0000012900c90000-0x0000012900c90000), size 13172736, SharedBaseAddress: 0x0000012900000000, ArchiveRelocationMode: 1.
[0.027s][info][gc,metaspace] Compressed class space mapped at: 0x0000012901000000-0x0000012941000000, reserved size: 1073741824
[0.027s][info][gc,metaspace] Narrow klass base: 0x0000012900000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.391s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.393s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.398s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.398s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.398s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 3.7ms
[0.398s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.398s][info][gc,phases   ] GC(0)   Other: 1.9ms
[0.398s][info][gc,heap     ] GC(0) Eden regions: 51->0(45)
[0.398s][info][gc,heap     ] GC(0) Survivor regions: 0->6(7)
[0.398s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.398s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.398s][info][gc,metaspace] GC(0) Metaspace: 1628K(1728K)->1628K(1728K) NonClass: 1494K(1536K)->1494K(1536K) Class: 134K(192K)->134K(192K)
[0.398s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->10M(2048M) 6.673ms
[0.398s][info][gc,cpu      ] GC(0) User=0.02s Sys=0.02s Real=0.01s
[0.509s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.509s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.514s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.514s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.514s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.4ms
[0.514s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.3ms
[0.514s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.514s][info][gc,heap     ] GC(1) Eden regions: 45->0(53)
[0.514s][info][gc,heap     ] GC(1) Survivor regions: 6->5(7)
[0.514s][info][gc,heap     ] GC(1) Old regions: 0->3
[0.514s][info][gc,heap     ] GC(1) Humongous regions: 1->0
[0.514s][info][gc,metaspace] GC(1) Metaspace: 1634K(1728K)->1634K(1728K) NonClass: 1499K(1536K)->1499K(1536K) Class: 134K(192K)->134K(192K)
[0.514s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 102M->14M(2048M) 5.284ms
[0.514s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.00s
[0.659s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.659s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.665s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.665s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.665s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 5.7ms
[0.665s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.4ms
[0.665s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.665s][info][gc,heap     ] GC(2) Eden regions: 53->0(107)
[0.665s][info][gc,heap     ] GC(2) Survivor regions: 5->6(8)
[0.665s][info][gc,heap     ] GC(2) Old regions: 3->5
[0.665s][info][gc,heap     ] GC(2) Humongous regions: 1->1
[0.665s][info][gc,metaspace] GC(2) Metaspace: 1643K(1728K)->1643K(1728K) NonClass: 1509K(1536K)->1509K(1536K) Class: 134K(192K)->134K(192K)
[0.665s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 122M->22M(2048M) 6.827ms
[0.665s][info][gc,cpu      ] GC(2) User=0.08s Sys=0.11s Real=0.01s
[0.752s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.752s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.758s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
