[0.009s][info][gc,init] CardTable entry size: 512
[0.009s][info][gc     ] Using G1
[0.018s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.018s][info][gc,init] CPUs: 12 total, 12 available
[0.018s][info][gc,init] Memory: 16190M
[0.018s][info][gc,init] Large Page Support: Disabled
[0.018s][info][gc,init] NUMA Support: Disabled
[0.018s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.018s][info][gc,init] Heap Region Size: 2M
[0.018s][info][gc,init] Heap Min Capacity: 2G
[0.018s][info][gc,init] Heap Initial Capacity: 2G
[0.018s][info][gc,init] Heap Max Capacity: 4G
[0.018s][info][gc,init] Pre-touch: Disabled
[0.018s][info][gc,init] Parallel Workers: 10
[0.018s][info][gc,init] Concurrent Workers: 3
[0.019s][info][gc,init] Concurrent Refinement Workers: 10
[0.019s][info][gc,init] Periodic GC: Disabled
[0.027s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001fc80000000-0x000001fc80c90000-0x000001fc80c90000), size 13172736, SharedBaseAddress: 0x000001fc80000000, ArchiveRelocationMode: 1.
[0.027s][info][gc,metaspace] Compressed class space mapped at: 0x000001fc81000000-0x000001fcc1000000, reserved size: 1073741824
[0.027s][info][gc,metaspace] Narrow klass base: 0x000001fc80000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.481s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.483s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.489s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.489s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.489s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 5.0ms
[0.489s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.489s][info][gc,phases   ] GC(0)   Other: 1.6ms
[0.489s][info][gc,heap     ] GC(0) Eden regions: 51->0(45)
[0.489s][info][gc,heap     ] GC(0) Survivor regions: 0->6(7)
[0.489s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.489s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.489s][info][gc,metaspace] GC(0) Metaspace: 1648K(1728K)->1648K(1728K) NonClass: 1509K(1536K)->1509K(1536K) Class: 138K(192K)->138K(192K)
[0.489s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 102M->10M(2048M) 7.797ms
[0.489s][info][gc,cpu      ] GC(0) User=0.08s Sys=0.09s Real=0.01s
[0.610s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.610s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.616s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.616s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.616s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 5.8ms
[0.616s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.616s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.616s][info][gc,heap     ] GC(1) Eden regions: 45->0(56)
[0.616s][info][gc,heap     ] GC(1) Survivor regions: 6->3(7)
[0.616s][info][gc,heap     ] GC(1) Old regions: 0->3
[0.616s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.616s][info][gc,metaspace] GC(1) Metaspace: 1656K(1728K)->1656K(1728K) NonClass: 1517K(1536K)->1517K(1536K) Class: 138K(192K)->138K(192K)
[0.616s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 100M->11M(2048M) 6.705ms
[0.616s][info][gc,cpu      ] GC(1) User=0.02s Sys=0.02s Real=0.01s
[0.748s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.748s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.754s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.754s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.754s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 5.8ms
[0.754s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.3ms
[0.754s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.754s][info][gc,heap     ] GC(2) Eden regions: 56->0(106)
[0.754s][info][gc,heap     ] GC(2) Survivor regions: 3->6(8)
[0.755s][info][gc,heap     ] GC(2) Old regions: 3->3
[0.755s][info][gc,heap     ] GC(2) Humongous regions: 2->1
[0.755s][info][gc,metaspace] GC(2) Metaspace: 1666K(1792K)->1666K(1792K) NonClass: 1527K(1600K)->1527K(1600K) Class: 138K(192K)->138K(192K)
[0.755s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 127M->18M(2048M) 6.935ms
[0.755s][info][gc,cpu      ] GC(2) User=0.16s Sys=0.02s Real=0.01s
[0.906s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.906s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.914s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
