[0.010s][info][gc,init] CardTable entry size: 512
[0.010s][info][gc     ] Using G1
[0.019s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.019s][info][gc,init] CPUs: 12 total, 12 available
[0.019s][info][gc,init] Memory: 16190M
[0.019s][info][gc,init] Large Page Support: Disabled
[0.019s][info][gc,init] NUMA Support: Disabled
[0.019s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.019s][info][gc,init] Heap Region Size: 2M
[0.019s][info][gc,init] Heap Min Capacity: 2G
[0.019s][info][gc,init] Heap Initial Capacity: 2G
[0.019s][info][gc,init] Heap Max Capacity: 4G
[0.019s][info][gc,init] Pre-touch: Disabled
[0.019s][info][gc,init] Parallel Workers: 10
[0.019s][info][gc,init] Concurrent Workers: 3
[0.021s][info][gc,init] Concurrent Refinement Workers: 10
[0.021s][info][gc,init] Periodic GC: Disabled
[0.029s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001e5b1000000-0x000001e5b1c90000-0x000001e5b1c90000), size 13172736, SharedBaseAddress: 0x000001e5b1000000, ArchiveRelocationMode: 1.
[0.029s][info][gc,metaspace] Compressed class space mapped at: 0x000001e5b2000000-0x000001e5f2000000, reserved size: 1073741824
[0.029s][info][gc,metaspace] Narrow klass base: 0x000001e5b1000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.376s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.376s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.381s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.381s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.381s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 4.0ms
[0.381s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.381s][info][gc,phases   ] GC(0)   Other: 0.5ms
[0.381s][info][gc,heap     ] GC(0) Eden regions: 51->0(50)
[0.381s][info][gc,heap     ] GC(0) Survivor regions: 0->5(7)
[0.381s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.381s][info][gc,heap     ] GC(0) Humongous regions: 0->0
